Date/Time,Base,Lat,Lon,Hour,Day,cluster_kmeans,Lat_original,Lon_original,hora,periodo,faixa_dia,faixa_lat,faixa_lon,distancia_media_5vizinhos,anomalia_distancia
2014-05-10 22:58:00,B02512,0.3990713587487775,0.2752316979848643,0.9565217391304348,10,0,40.7418,-74.0047,22,noite,06-10,centro_sul,oeste,0.038171839799558495,False
2014-05-10 22:58:00,B02512,0.3659579667644195,0.2734461355326942,0.9565217391304348,10,0,40.7147,-74.0089,22,noite,06-10,sul,oeste,0.12298751089444186,False
2014-05-10 22:58:00,B02512,0.3813538611925722,0.2808009522999732,0.9565217391304348,10,0,40.7273,-73.9916,22,noite,06-10,sul,centro_oeste,0.06909822828163614,False
2014-05-10 22:59:00,B02512,0.4221652003910066,0.2914293002295736,0.9565217391304348,10,0,40.7607,-73.9666,22,noite,06-10,centro_norte,leste,0.17910493385973267,False
2014-05-10 22:59:00,B02512,0.3745112414467257,0.2791429300229531,0.9565217391304348,10,0,40.7217,-73.9955,22,noite,06-10,sul,centro_oeste,0.10569561279974946,False
2014-05-10 23:00:00,B02512,0.408113391984358,0.2989116571720096,1.0,10,0,40.7492,-73.949,23,noite,06-10,centro_norte,leste,0.3128945147473,False
2014-05-10 23:01:00,B02512,0.3515395894428152,0.2796530907235777,1.0,10,0,40.7029,-73.9943,23,noite,06-10,sul,centro_oeste,0.2605475383664284,False
2014-05-10 23:03:00,B02512,0.3757331378299113,0.2819488138763688,1.0,10,0,40.7227,-73.9889,23,noite,06-10,sul,centro_oeste,0.05681526255763954,False
2014-05-10 23:03:00,B02512,0.3903958944281456,0.277697474704528,1.0,10,0,40.7347,-73.9989,23,noite,06-10,centro_sul,oeste,0.039742929509838834,False
2014-05-10 23:03:00,B02512,0.3781769305962825,0.2807584389082578,1.0,10,0,40.7247,-73.9917,23,noite,06-10,sul,centro_oeste,0.07061458222697473,False
2014-05-10 23:04:00,B02512,0.4006598240469188,0.2771873140039105,1.0,10,0,40.7431,-74.0001,23,noite,06-10,centro_sul,oeste,0.11073901481540158,False
2014-05-10 23:04:00,B02512,0.3971163245356806,0.2750191310262728,1.0,10,0,40.7402,-74.0052,23,noite,06-10,centro_sul,oeste,0.0546410648503874,False
2014-05-10 23:04:00,B02512,0.3740224828934515,0.2822889210101174,1.0,10,0,40.7213,-73.9881,23,noite,06-10,sul,centro_oeste,0.06335897534146523,False
2014-05-10 23:05:00,B02512,0.3784213098729196,0.297891335770764,1.0,10,0,40.7249,-73.9514,23,noite,06-10,sul,leste,0.24121487060815933,False
2014-05-10 23:05:00,B02512,0.3255131964809408,0.3049485587960205,1.0,10,0,40.6816,-73.9348,23,noite,06-10,sul,leste,0.4249381886351661,False
2014-05-10 23:05:00,B02512,0.4252199413489705,0.2892611172519359,1.0,10,0,40.7632,-73.9717,23,noite,06-10,centro_norte,centro_leste,0.08192154187324849,False
2014-05-10 23:06:00,B02512,0.4455034213098727,0.2730635150072267,1.0,10,0,40.7798,-74.0098,23,noite,06-10,norte,oeste,0.47908002202322403,False
2014-05-10 23:07:00,B02512,0.4001710654936445,0.2745939971090863,1.0,10,0,40.7427,-74.0062,23,noite,06-10,centro_sul,oeste,0.04865517017239648,False
2014-05-10 23:07:00,B02512,0.4016373411534673,0.2820338406598104,1.0,10,0,40.7439,-73.9887,23,noite,06-10,centro_sul,centro_oeste,0.13613254018076462,False
2014-05-10 23:08:00,B02512,0.401148582600193,0.2740838364084652,1.0,10,0,40.7435,-74.0074,23,noite,06-10,centro_sul,oeste,0.05779594780688822,False
2014-05-10 23:08:00,B02512,0.3814760508308907,0.2799506844656072,1.0,10,0,40.7274,-73.9936,23,noite,06-10,sul,centro_oeste,0.03450054055356494,False
2014-05-10 23:11:00,B02512,0.3877077223851444,0.2870504208825757,1.0,10,0,40.7325,-73.9769,23,noite,06-10,centro_sul,centro_leste,0.18004107256581794,False
2014-05-10 23:11:00,B02512,0.3660801564027309,0.2733185953575336,1.0,10,0,40.7148,-74.0092,23,noite,06-10,sul,oeste,0.18795083832986287,False
2014-05-10 23:13:00,B02512,0.3934506353861167,0.2763795595612635,1.0,10,0,40.7372,-74.002,23,noite,06-10,centro_sul,oeste,0.0835359367516,False
2014-05-10 23:13:00,B02512,0.4293743890518016,0.291004166312387,1.0,10,0,40.7666,-73.9676,23,noite,06-10,norte,leste,0.11947074510245304,False
2014-05-10 23:14:00,B02512,0.3889296187683229,0.2737862426664392,1.0,10,0,40.7335,-74.0081,23,noite,06-10,centro_sul,oeste,0.11966829985920832,False
2014-05-10 23:15:00,B02512,0.3764662756598227,0.278335175580306,1.0,10,0,40.7233,-73.9974,23,noite,06-10,sul,centro_oeste,0.07190405347262416,False
2014-05-10 23:16:00,B02512,0.3896627565982342,0.2809710058668457,1.0,10,0,40.7341,-73.9912,23,noite,06-10,centro_sul,centro_oeste,0.09833190767009128,False
2014-05-10 23:16:00,B02512,0.3692570869990206,0.2959357197517214,1.0,10,0,40.7174,-73.956,23,noite,06-10,sul,leste,0.17320174701219743,False
2014-05-10 23:16:00,B02512,0.358260019550336,0.276549613128136,1.0,10,0,40.7084,-74.0016,23,noite,06-10,sul,oeste,0.20298670811082187,False
2014-05-10 23:16:00,B02512,0.3895405669599228,0.2786327693223356,1.0,10,0,40.734,-73.9967,23,noite,06-10,centro_sul,centro_oeste,0.05007068599486224,False
2014-05-10 23:16:00,B02512,0.4430596285434944,0.2935974832072077,1.0,10,0,40.7778,-73.9615,23,noite,06-10,norte,leste,0.27877281803256865,False
2014-05-10 23:17:00,B02512,0.2672287390029311,0.3207635405152622,1.0,10,2,40.6339,-73.8976,23,noite,06-10,sul,leste,1.0206018208459668,True
2014-05-10 23:18:00,B02512,0.3820869990224764,0.2766771533032894,1.0,10,0,40.7279,-74.0013,23,noite,06-10,centro_sul,oeste,0.046792892526176424,False
2014-05-10 23:19:00,B02512,0.3803763440860237,0.2734036221409752,1.0,10,0,40.7265,-74.009,23,noite,06-10,sul,oeste,0.10016671668197234,False
2014-05-10 23:19:00,B02512,0.4045698924731127,0.2868378539239842,1.0,10,0,40.7463,-73.9774,23,noite,06-10,centro_sul,centro_leste,0.19214291214187534,False
2014-05-10 23:19:00,B02512,0.3793988269794752,0.2748490774594003,1.0,10,0,40.7257,-74.0056,23,noite,06-10,sul,oeste,0.07113355995046697,False
2014-05-10 23:19:00,B02512,0.3856304985337289,0.2765070997364169,1.0,10,0,40.7308,-74.0017,23,noite,06-10,centro_sul,oeste,0.08316215640997375,False
2014-05-10 23:20:00,B02512,0.3780547409579711,0.2617124394184138,1.0,10,0,40.7246,-74.0365,23,noite,06-10,sul,oeste,0.3796761192316175,False
2014-05-10 23:20:00,B02512,0.3881964809384186,0.2867528271405497,1.0,10,0,40.7329,-73.9776,23,noite,06-10,centro_sul,centro_leste,0.17951735537513294,False
2014-05-10 23:21:00,B02512,0.3548387096774164,0.269960037411785,1.0,10,0,40.7056,-74.0171,23,noite,06-10,sul,oeste,0.2263707920327865,False
2014-05-10 23:21:00,B02512,0.4152003910068416,0.284584644162912,1.0,10,0,40.755,-73.9827,23,noite,06-10,centro_norte,centro_leste,0.13140130919342047,False
2014-05-10 23:21:00,B02512,0.4216764418377323,0.2918544341467566,1.0,10,0,40.7603,-73.9656,23,noite,06-10,centro_norte,leste,0.13109317935956247,False
2014-05-10 23:22:00,B02512,0.4263196480938376,0.2897287645608344,1.0,10,0,40.7641,-73.9706,23,noite,06-10,centro_norte,centro_leste,0.07932554309126648,False
2014-05-10 23:24:00,B02512,0.3813538611925722,0.2760819658192304,1.0,10,0,40.7273,-74.0027,23,noite,06-10,sul,oeste,0.048529779929200975,False
2014-05-10 23:25:00,B02512,0.3767106549364598,0.2760819658192304,1.0,10,0,40.7235,-74.0027,23,noite,06-10,sul,oeste,0.05782792559264416,False
2014-05-10 23:25:00,B02512,0.3907624633431084,0.2801632514241987,1.0,10,0,40.735,-73.9931,23,noite,06-10,centro_sul,centro_oeste,0.07242819586582926,False
2014-05-10 23:26:00,B02512,0.372189638318666,0.2960632599268784,1.0,10,0,40.7198,-73.9557,23,noite,06-10,sul,leste,0.16527622396245173,False
2014-05-10 23:26:00,B02512,0.3839198435972619,0.2807159255165388,1.0,10,0,40.7294,-73.9918,23,noite,06-10,centro_sul,centro_oeste,0.07207003144986972,False
2014-05-10 23:27:00,B02512,0.3921065493646125,0.2781651220134336,1.0,10,0,40.7361,-73.9978,23,noite,06-10,centro_sul,centro_oeste,0.05507492942930191,False
2014-05-10 23:28:00,B02512,0.379154447702831,0.2786752827140546,1.0,10,0,40.7255,-73.9966,23,noite,06-10,sul,centro_oeste,0.058456370973391826,False
2014-05-10 23:28:00,B02512,0.3273460410557192,0.2884533628092818,1.0,10,0,40.6831,-73.9736,23,noite,06-10,sul,centro_leste,0.19117001483427618,False
2014-05-10 23:28:00,B02512,0.4101906158357806,0.2830116486693299,1.0,10,0,40.7509,-73.9864,23,noite,06-10,centro_norte,centro_oeste,0.17049158877132425,False
2014-05-10 23:28:00,B02512,0.3354105571847512,0.3118357282544011,1.0,10,0,40.6897,-73.9186,23,noite,06-10,sul,leste,0.4344107606927827,False
2014-05-10 23:29:00,B02512,0.403958944281527,0.2815661933509048,1.0,10,0,40.7458,-73.9898,23,noite,06-10,centro_sul,centro_oeste,0.1460340982201468,False
2014-05-10 23:29:00,B02512,0.7587976539589434,0.3608111555139892,1.0,10,0,41.0362,-73.8034,23,noite,06-10,norte,leste,1.7967351351662209,True
2014-05-10 23:29:00,B02512,0.37524437927663,0.2807159255165388,1.0,10,0,40.7223,-73.9918,23,noite,06-10,sul,centro_oeste,0.06682655722604042,False
2014-05-10 23:29:00,B02512,0.3912512218963826,0.2779950684465611,1.0,10,0,40.7354,-73.9982,23,noite,06-10,centro_sul,centro_oeste,0.044402340705827645,False
2014-05-10 23:29:00,B02512,0.4031036168132971,0.2746790238925243,1.0,10,0,40.7451,-74.006,23,noite,06-10,centro_sul,oeste,0.08693828745184776,False
2014-05-10 23:30:00,B02512,0.3644916911045968,0.2603094974917113,1.0,10,0,40.7135,-74.0398,23,noite,06-10,sul,oeste,0.39666926566149696,False
2014-05-10 23:31:00,B02512,0.3886852394916928,0.277697474704528,1.0,10,0,40.7333,-73.9989,23,noite,06-10,centro_sul,oeste,0.05209546586795237,False
2014-05-10 23:31:00,B02512,0.4224095796676437,0.2832667290196404,1.0,10,0,40.7609,-73.9858,23,noite,06-10,centro_norte,centro_oeste,0.11375558744178291,False
2014-05-10 23:32:00,B02512,0.3776881720430083,0.276549613128136,1.0,10,0,40.7243,-74.0016,23,noite,06-10,sul,oeste,0.05445819774007273,False
2014-05-10 23:33:00,B02512,0.3983382209188661,0.2738712694498737,1.0,10,0,40.7412,-74.0079,23,noite,06-10,centro_sul,oeste,0.04552630110515003,False
2014-05-10 23:34:00,B02512,0.381964809384165,0.2793980103732671,1.0,10,0,40.7278,-73.9949,23,noite,06-10,centro_sul,centro_oeste,0.04183640695013972,False
2014-05-10 23:35:00,B02512,0.420087976539591,0.2832242156279214,1.0,10,0,40.759,-73.9859,23,noite,06-10,centro_norte,centro_oeste,0.10041271121231236,False
2014-05-10 23:37:00,B02512,0.3681573802541606,0.2772298273956295,1.0,10,0,40.7165,-74.0,23,noite,06-10,sul,oeste,0.1507824902605098,False
2014-05-10 23:37:00,B02512,0.3739002932551329,0.277102287220476,1.0,10,0,40.7212,-74.0003,23,noite,06-10,sul,oeste,0.07185400481819629,False
2014-05-10 23:38:00,B02512,0.3547165200390978,0.269960037411785,1.0,10,0,40.7055,-74.0171,23,noite,06-10,sul,oeste,0.22744085756964139,False
2014-05-10 23:38:00,B02512,0.3134164222873892,0.2773148541790675,1.0,10,0,40.6717,-73.9998,23,noite,06-10,sul,oeste,0.3264917334965079,False
2014-05-10 23:40:00,B02512,0.3715786901270732,0.2835643227616664,1.0,10,0,40.7193,-73.9851,23,noite,06-10,sul,centro_oeste,0.09230874071768483,False
2014-05-10 23:40:00,B02512,0.420087976539591,0.284457103987755,1.0,10,0,40.759,-73.983,23,noite,06-10,centro_norte,centro_leste,0.09158741744467633,False
2014-05-10 23:40:00,B02512,0.4297409579667643,0.2859875860896181,1.0,10,0,40.7669,-73.9794,23,noite,06-10,norte,centro_leste,0.17333243960236358,False
2014-05-10 23:40:00,B02512,0.395039100684265,0.2822038942266829,1.0,10,0,40.7385,-73.9883,23,noite,06-10,centro_sul,centro_oeste,0.13889804315030105,False
2014-05-10 23:41:00,B02512,0.395039100684265,0.2641782161380845,1.0,10,0,40.7385,-74.0307,23,noite,06-10,centro_sul,oeste,0.31000447045870455,False
2014-05-10 23:43:00,B02512,0.3806207233626608,0.2795680639401396,1.0,10,0,40.7267,-73.9945,23,noite,06-10,sul,centro_oeste,0.03190034290480335,False
2014-05-10 23:43:00,B02512,0.3698680351906134,0.2833942691947939,1.0,10,0,40.7179,-73.9855,23,noite,06-10,sul,centro_oeste,0.11521707797726477,False
2014-05-10 23:43:00,B02512,0.424853372434022,0.2891760904684943,1.0,10,0,40.7629,-73.9719,23,noite,06-10,centro_norte,centro_leste,0.08574873537885051,False
2014-05-10 23:44:00,B02512,0.3756109481915928,0.2822889210101174,1.0,10,0,40.7226,-73.9881,23,noite,06-10,sul,centro_oeste,0.058641400543069655,False
2014-05-10 23:44:00,B02512,0.3897849462365599,0.2758693988606389,1.0,10,0,40.7342,-74.0032,23,noite,06-10,centro_sul,oeste,0.06702274355435218,False
2014-05-10 23:45:00,B02512,0.4258308895405633,0.2926621885894036,1.0,10,0,40.7637,-73.9637,23,noite,06-10,centro_norte,leste,0.11501695821757427,False
2014-05-10 23:45:00,B02512,0.3718230694037103,0.277442394354221,1.0,10,0,40.7195,-73.9995,23,noite,06-10,sul,oeste,0.096994671656218,False
2014-05-10 23:47:00,B02512,0.3806207233626608,0.2794405237649862,1.0,10,0,40.7267,-73.9948,23,noite,06-10,sul,centro_oeste,0.03266658604582897,False
2014-05-10 23:47:00,B02512,0.397238514173992,0.2746790238925243,1.0,10,0,40.7403,-74.006,23,noite,06-10,centro_sul,oeste,0.04850130406066563,False
2014-05-10 23:48:00,B02512,0.4270527859237489,0.2791429300229531,1.0,10,0,40.7647,-73.9955,23,noite,06-10,norte,centro_oeste,0.21784730529755092,False
2014-05-10 23:49:00,B02512,0.377199413489734,0.2766771533032894,1.0,10,0,40.7239,-74.0013,23,noite,06-10,sul,oeste,0.0525663326043039,False
2014-05-10 23:49:00,B02512,0.368035190615835,0.2935974832072077,1.0,10,0,40.7164,-73.9615,23,noite,06-10,sul,leste,0.19610309934421416,False
2014-05-10 23:52:00,B02512,0.3839198435972619,0.3639571465011428,1.0,10,2,40.7294,-73.796,23,noite,06-10,centro_sul,leste,0.960664785240035,True
2014-05-10 23:54:00,B02512,0.4208211143694953,0.2854774253889971,1.0,10,0,40.7596,-73.9806,23,noite,06-10,centro_norte,centro_leste,0.10351703584498231,False
2014-05-10 23:55:00,B02512,0.3765884652981413,0.2731910551823802,1.0,10,0,40.7234,-74.0095,23,noite,06-10,sul,oeste,0.10937432954170725,False
2014-05-10 23:55:00,B02512,0.3987047898338218,0.2744664569339328,1.0,10,0,40.7415,-74.0065,23,noite,06-10,centro_sul,oeste,0.03779033942994501,False
2014-05-10 23:56:00,B02512,0.3820869990224764,0.2772723407873485,1.0,10,0,40.7279,-73.9999,23,noite,06-10,centro_sul,oeste,0.05308900803127381,False
2014-05-10 23:56:00,B02512,0.3813538611925722,0.2808859790834113,1.0,10,0,40.7273,-73.9914,23,noite,06-10,sul,centro_oeste,0.05229496664228157,False
2014-05-10 23:58:00,B02512,0.38917399804496,0.2764220729529754,1.0,10,0,40.7337,-74.0019,23,noite,06-10,centro_sul,oeste,0.05707986144424041,False
2014-05-10 23:58:00,B02512,0.3991935483870961,0.284499617379474,1.0,10,0,40.7419,-73.9829,23,noite,06-10,centro_sul,centro_leste,0.14577790794209958,False
2014-05-10 23:59:00,B02512,0.3815982404692093,0.276549613128136,1.0,10,0,40.7275,-74.0016,23,noite,06-10,sul,oeste,0.04576682693055008,False
2014-05-11 00:00:00,B02512,0.3836754643206248,0.283989456678853,0.0,11,3,40.7292,-73.9841,0,madrugada,11-16,centro_sul,centro_oeste,0.08908635216415658,False
2014-05-11 00:00:00,B02512,0.3886852394916928,0.2752316979848643,0.0,11,3,40.7333,-74.0047,0,madrugada,11-16,centro_sul,oeste,0.1437498004480678,False
2014-05-11 00:00:00,B02512,0.3437194525904203,0.2796105773318587,0.0,11,3,40.6965,-73.9944,0,madrugada,11-16,sul,centro_oeste,0.49055163785306527,False
2014-05-11 00:03:00,B02512,0.4265640273704747,0.2821613808349639,0.0,11,3,40.7643,-73.9884,0,madrugada,11-16,norte,centro_oeste,0.19784653385556003,False
2014-05-11 00:03:00,B02512,0.3779325513196454,0.2962758268854664,0.0,11,3,40.7245,-73.9552,0,madrugada,11-16,sul,leste,0.418389300442885,False
2014-05-11 00:04:00,B02512,0.3956500488758507,0.2778675282714005,0.0,11,3,40.739,-73.9985,0,madrugada,11-16,centro_sul,oeste,0.07262638508905332,False
2014-05-11 00:04:00,B02512,0.7394916911045968,0.377944052376499,0.0,11,3,41.0204,-73.7631,0,madrugada,11-16,norte,leste,1.758552673186235,True
2014-05-11 00:06:00,B02512,0.3564271749755576,0.2752742113765833,0.0,11,3,40.7069,-74.0046,0,madrugada,11-16,sul,oeste,0.36993807153803326,False
2014-05-11 00:07:00,B02512,0.3933284457477981,0.2762520193861029,0.0,11,3,40.7371,-74.0023,0,madrugada,11-16,centro_sul,oeste,0.0790396758060177,False
2014-05-11 00:08:00,B02512,0.4172776148582642,0.2837768897202615,0.0,11,3,40.7567,-73.9846,0,madrugada,11-16,centro_norte,centro_oeste,0.1584476369362659,False
2014-05-11 00:10:00,B02512,0.4040811339198384,0.2833517558030749,0.0,11,3,40.7459,-73.9856,0,madrugada,11-16,centro_sul,centro_oeste,0.2060206309779702,False
2014-05-11 00:11:00,B02512,0.3960166177908135,0.2768472068701619,0.0,11,3,40.7393,-74.0009,0,madrugada,11-16,centro_sul,oeste,0.06090376361537787,False
2014-05-11 00:11:00,B02512,0.4567448680351873,0.2042343338151511,0.0,11,3,40.789,-74.1717,0,madrugada,11-16,norte,oeste,1.5824021893870512,True
2014-05-11 00:11:00,B02512,0.3811094819159351,0.2792279568063947,0.0,11,3,40.7271,-73.9953,0,madrugada,11-16,sul,centro_oeste,0.10893568424337685,False
2014-05-11 00:12:00,B02512,0.3999266862170074,0.2758693988606389,0.0,11,3,40.7425,-74.0032,0,madrugada,11-16,centro_sul,oeste,0.09150181236707525,False
2014-05-11 00:12:00,B02512,0.4139784946236489,0.3018025678088598,0.0,11,3,40.754,-73.9422,0,madrugada,11-16,centro_norte,leste,0.52224144967447,False
2014-05-11 00:12:00,B02512,0.3828201368523878,0.2850097780800915,0.0,11,3,40.7285,-73.9817,0,madrugada,11-16,centro_sul,centro_leste,0.1156599970247443,False
2014-05-11 00:13:00,B02512,0.383064516129032,0.2749766176345503,0.0,11,3,40.7287,-74.0053,0,madrugada,11-16,centro_sul,oeste,0.14686709320472785,False
2014-05-11 00:14:00,B02512,0.3818426197458393,0.2833942691947939,0.0,11,3,40.7277,-73.9855,0,madrugada,11-16,centro_sul,centro_oeste,0.08895424430106069,False
2014-05-11 00:14:00,B02512,0.3955278592375393,0.2736587024912857,0.0,11,3,40.7389,-74.0084,0,madrugada,11-16,centro_sul,oeste,0.11664736976806116,False
2014-05-11 00:15:00,B02512,0.3815982404692093,0.2800357112490452,0.0,11,3,40.7275,-73.9934,0,madrugada,11-16,sul,centro_oeste,0.10141041877470698,False
2014-05-11 00:17:00,B02512,0.423142717497555,0.2880707422838178,0.0,11,3,40.7615,-73.9745,0,madrugada,11-16,centro_norte,centro_leste,0.20625214483714727,False
2014-05-11 00:17:00,B02512,0.3793988269794752,0.2736587024912857,0.0,11,3,40.7257,-74.0084,0,madrugada,11-16,sul,oeste,0.17306875871259825,False
2014-05-11 00:18:00,B02512,0.3999266862170074,0.2617549528101328,0.0,11,3,40.7425,-74.0364,0,madrugada,11-16,centro_sul,oeste,0.26377048443857803,False
2014-05-11 00:20:00,B02512,0.3817204301075279,0.3682509990647062,0.0,11,2,40.7276,-73.7859,0,madrugada,11-16,centro_sul,leste,1.3303273786655148,True
2014-05-11 00:21:00,B02512,0.3995601173020446,0.2754017515517368,0.0,11,3,40.7422,-74.0043,0,madrugada,11-16,centro_sul,oeste,0.0893333495211466,False
2014-05-11 00:23:00,B02512,0.4020039100684229,0.2873055012328898,0.0,11,3,40.7442,-73.9763,0,madrugada,11-16,centro_sul,centro_leste,0.23846786602450037,False
2014-05-11 00:23:00,B02512,0.3769550342130969,0.276592126519855,0.0,11,3,40.7237,-74.0015,0,madrugada,11-16,sul,oeste,0.13058418398342772,False
2014-05-11 00:23:00,B02512,0.3053519061583571,0.3271405492730217,0.0,11,3,40.6651,-73.8826,0,madrugada,11-16,sul,leste,1.2034807278034332,True
2014-05-11 00:35:00,B02512,0.4211876832844581,0.2814386531757513,0.0,11,3,40.7599,-73.9901,0,madrugada,11-16,centro_norte,centro_oeste,0.17260591982767215,False
2014-05-11 00:37:00,B02512,0.3780547409579711,0.2799506844656072,0.0,11,3,40.7246,-73.9936,0,madrugada,11-16,sul,centro_oeste,0.11511586231759378,False
2014-05-11 00:39:00,B02512,0.3720674486803546,0.2772723407873485,0.0,11,3,40.7197,-73.9999,0,madrugada,11-16,sul,oeste,0.18083847424936839,False
2014-05-11 00:40:00,B02512,0.3888074291300114,0.2815236799591858,0.0,11,3,40.7334,-73.9899,0,madrugada,11-16,centro_sul,centro_oeste,0.15252664397962395,False
2014-05-11 00:41:00,B02512,0.4067693059628539,0.2766771533032894,0.0,11,3,40.7481,-74.0013,0,madrugada,11-16,centro_sul,oeste,0.21163468935602275,False
2014-05-11 00:46:00,B02512,0.3960166177908135,0.276549613128136,0.0,11,3,40.7393,-74.0016,0,madrugada,11-16,centro_sul,oeste,0.06101006651237959,False
2014-05-11 00:47:00,B02512,0.3735337243401773,0.2823739477935554,0.0,11,3,40.7209,-73.9879,0,madrugada,11-16,sul,centro_oeste,0.18073744352981738,False
2014-05-11 00:49:00,B02512,0.3925953079178867,0.278292662188587,0.0,11,3,40.7365,-73.9975,0,madrugada,11-16,centro_sul,centro_oeste,0.09808437107872284,False
2014-05-11 00:52:00,B02512,0.4208211143694953,0.2859450726978991,0.0,11,3,40.7596,-73.9795,0,madrugada,11-16,centro_norte,centro_leste,0.15789817523933541,False
2014-05-11 00:55:00,B02512,0.3836754643206248,0.2826715415355814,0.0,11,3,40.7292,-73.9872,0,madrugada,11-16,centro_sul,centro_oeste,0.08468857918433169,False
2014-05-11 00:57:00,B02512,0.4116568914955962,0.2842445370291599,0.0,11,3,40.7521,-73.9835,0,madrugada,11-16,centro_norte,centro_leste,0.19431129179021095,False
2014-05-11 00:59:00,B02512,0.3921065493646125,0.264348269704957,0.0,11,3,40.7361,-74.0303,0,madrugada,11-16,centro_sul,oeste,0.2765807971203865,False
2014-05-11 00:59:00,B02512,0.3600928641251215,0.2995918714395031,0.0,11,3,40.7099,-73.9474,0,madrugada,11-16,sul,leste,0.44847380341831683,False
2014-05-11 01:05:00,B02512,0.3957722385141764,0.2840744834622875,0.0434782608695652,11,3,40.7391,-73.9839,1,madrugada,11-16,centro_sul,centro_oeste,0.26816166908696043,False
2014-05-11 01:13:00,B02512,0.3749999999999929,0.2807159255165388,0.0434782608695652,11,3,40.7221,-73.9918,1,madrugada,11-16,sul,centro_oeste,0.127067906091392,False
2014-05-11 01:15:00,B02512,0.4079912023460394,0.264008162571212,0.0434782608695652,11,3,40.7491,-74.0311,1,madrugada,11-16,centro_sul,oeste,0.280184865685727,False
2014-05-11 01:17:00,B02512,0.3737781036168144,0.2799506844656072,0.0434782608695652,11,3,40.7211,-73.9936,1,madrugada,11-16,sul,centro_oeste,0.14226282919709968,False
2014-05-11 01:30:00,B02512,0.4176441837732128,0.2777825014879695,0.0434782608695652,11,3,40.757,-73.9987,1,madrugada,11-16,centro_norte,oeste,0.25832022191936704,False
2014-05-11 01:37:00,B02512,0.4132453567937446,0.500297593742026,0.0434782608695652,11,2,40.7534,-73.4753,1,madrugada,11-16,centro_norte,leste,2.153790402191359,True
2014-05-11 01:37:00,B02512,0.3798875855327495,0.2818212737012153,0.0434782608695652,11,3,40.7261,-73.9892,1,madrugada,11-16,sul,centro_oeste,0.1634394234773096,False
2014-05-11 01:44:00,B02512,0.3734115347018516,0.2827140549273039,0.0434782608695652,11,3,40.7208,-73.9871,1,madrugada,11-16,sul,centro_oeste,0.15143505942190896,False
2014-05-11 01:48:00,B02512,0.4016373411534673,0.2649009437972971,0.0434782608695652,11,3,40.7439,-74.029,1,madrugada,11-16,centro_sul,oeste,0.23856295354403262,False
2014-05-11 01:49:00,B02512,0.3993157380254075,0.2754867783351784,0.0434782608695652,11,3,40.742,-74.0041,1,madrugada,11-16,centro_sul,oeste,0.19157217499483115,False
2014-05-11 01:50:00,B02512,0.4525904203323563,0.2857325057393041,0.0434782608695652,11,3,40.7856,-73.98,1,madrugada,11-16,norte,centro_leste,0.39626854699125974,False
2014-05-11 02:00:00,B02512,0.424853372434022,0.2893036306436549,0.0869565217391304,11,3,40.7629,-73.9716,2,madrugada,11-16,centro_norte,centro_leste,0.2538763922989077,False
2014-05-11 02:05:00,B02512,0.4243646138807477,0.2856899923475922,0.0869565217391304,11,3,40.7625,-73.9801,2,madrugada,11-16,centro_norte,centro_leste,0.22371351494530206,False
2014-05-11 02:08:00,B02512,0.4175219941349013,0.2767196666950084,0.0869565217391304,11,3,40.7569,-74.0012,2,madrugada,11-16,centro_norte,oeste,0.2787109344862355,False
2014-05-11 02:10:00,B02512,0.399804496578696,0.2752316979848643,0.0869565217391304,11,3,40.7424,-74.0047,2,madrugada,11-16,centro_sul,oeste,0.2129585663644032,False
2014-05-11 02:12:00,B02512,0.3135386119257077,0.2771448006121879,0.0869565217391304,11,3,40.6718,-74.0002,2,madrugada,11-16,sul,oeste,0.7597716718901639,True
2014-05-11 02:30:00,B02512,0.3853861192570917,0.2753592381600178,0.0869565217391304,11,3,40.7306,-74.0044,2,madrugada,11-16,centro_sul,oeste,0.22300173475432258,False
2014-05-11 02:32:00,B02512,0.3842864125122176,0.2815661933509048,0.0869565217391304,11,3,40.7297,-73.9898,2,madrugada,11-16,centro_sul,centro_oeste,0.2314110167463576,False
2014-05-11 02:36:00,B02512,0.4258308895405633,0.2784627157554595,0.0869565217391304,11,3,40.7637,-73.9971,2,madrugada,11-16,centro_norte,centro_oeste,0.2706690781623018,False
2014-05-11 02:52:00,B02512,0.4962121212121175,0.2950854519173553,0.0869565217391304,11,3,40.8213,-73.958,2,madrugada,11-16,norte,leste,0.7774026006546815,True
2014-05-11 02:53:00,B02512,0.3797653958944238,0.2760819658192304,0.0869565217391304,11,3,40.726,-74.0027,2,madrugada,11-16,sul,oeste,0.23104690311738577,False
2014-05-11 02:58:00,B02512,0.4517350928641264,0.2873055012328898,0.0869565217391304,11,3,40.7849,-73.9763,2,madrugada,11-16,norte,centro_leste,0.3294902905230063,False
2014-05-11 03:01:00,B02512,0.43010752688172,0.283946943287134,0.1304347826086956,11,3,40.7672,-73.9842,3,madrugada,11-16,norte,centro_oeste,0.24535111828540074,False
2014-05-11 03:16:00,B02512,0.3581378299120246,0.2764220729529754,0.1304347826086956,11,3,40.7083,-74.0019,3,madrugada,11-16,sul,oeste,0.3375887136164678,False
2014-05-11 03:21:00,B02512,0.2872678396871961,0.2711078989881841,0.1304347826086956,11,3,40.6503,-74.0144,3,madrugada,11-16,sul,oeste,0.9446446547626067,True
