Date/Time,Base,Lat,Lon,Hour,Day,cluster_kmeans,Lat_original,Lon_original
2014-05-01 06:13:00,B02512,0.3399315738025379,0.3500977808009544,0.2608695652173913,1,2,40.6934,-73.8286
2014-05-01 06:14:00,B02512,0.4027370478983343,0.2857750191310266,0.2608695652173913,1,3,40.7448,-73.9799
2014-05-01 06:14:00,B02512,0.4389051808406634,0.3003571124904347,0.2608695652173913,1,3,40.7744,-73.9456
2014-05-01 06:16:00,B02512,0.2614858260019517,0.3197857325057391,0.2608695652173913,1,2,40.6292,-73.8999
2014-05-01 06:17:00,B02512,0.4415933528836788,0.2853498852138401,0.2608695652173913,1,3,40.7766,-73.9809
2014-05-01 06:17:00,B02512,0.4270527859237489,0.2864552333985166,0.2608695652173913,1,3,40.7647,-73.9783
2014-05-01 06:18:00,B02512,0.4364613880742851,0.2970835813281169,0.2608695652173913,1,3,40.7724,-73.9533
2014-05-01 06:19:00,B02512,0.3765884652981413,0.284542130771193,0.2608695652173913,1,3,40.7234,-73.9828
2014-05-01 06:19:00,B02512,0.4265640273704747,0.2789728764560806,0.2608695652173913,1,3,40.7643,-73.9959
2014-05-01 06:21:00,B02512,0.3913734115347012,0.2758268854689234,0.2608695652173913,1,3,40.7355,-74.0033
2014-05-01 06:25:00,B02512,0.4436705767350943,0.2963608536689044,0.2608695652173913,1,3,40.7783,-73.955
2014-05-01 06:27:00,B02512,0.3914956011730197,0.2804183317745057,0.2608695652173913,1,3,40.7356,-73.9925
2014-05-01 06:29:00,B02512,0.4016373411534673,0.2808009522999732,0.2608695652173913,1,3,40.7439,-73.9916
2014-05-01 06:31:00,B02512,0.4266862170088004,0.2918544341467566,0.2608695652173913,1,3,40.7644,-73.9656
2014-05-01 06:35:00,B02512,0.3954056695992136,0.2734461355326942,0.2608695652173913,1,3,40.7388,-74.0089
2014-05-01 06:40:00,B02512,0.377199413489734,0.2615848992432603,0.2608695652173913,1,3,40.7239,-74.0368
2014-05-01 06:42:00,B02512,0.4294965786901272,0.2895587109939619,0.2608695652173913,1,3,40.7667,-73.971
2014-05-01 06:43:00,B02512,0.3925953079178867,0.2785052291471821,0.2608695652173913,1,3,40.7365,-73.997
2014-05-01 06:44:00,B02512,0.4478250244379254,0.2989116571720096,0.2608695652173913,1,3,40.7817,-73.949
2014-05-01 06:44:00,B02512,0.4488025415444738,0.2846271575546275,0.2608695652173913,1,3,40.7825,-73.9826
2014-05-01 06:44:00,B02512,0.4006598240469188,0.2615423858515413,0.2608695652173913,1,3,40.7431,-74.0369
2014-05-01 06:46:00,B02512,0.3735337243401773,0.243771788113257,0.2608695652173913,1,3,40.7209,-74.0787
2014-05-01 06:46:00,B02512,0.4701857282502359,0.2904940056117659,0.2608695652173913,1,3,40.8,-73.9688
2014-05-01 06:49:00,B02512,0.5375122189638333,0.3065215542895991,0.2608695652173913,1,3,40.8551,-73.9311
2014-05-01 06:51:00,B02512,0.4238758553274593,0.2862426664399251,0.2608695652173913,1,3,40.7621,-73.9788
2014-05-01 06:53:00,B02512,0.4029814271749714,0.276209505994391,0.2608695652173913,1,3,40.745,-74.0024
2014-05-01 06:55:00,B02512,0.4195992179863168,0.2818212737012153,0.2608695652173913,1,3,40.7586,-73.9892
2014-05-01 06:55:00,B02512,0.4382942326490635,0.2985715500382646,0.2608695652173913,1,3,40.7739,-73.9498
2014-05-01 06:55:00,B02512,0.4508797653958893,0.2991667375223166,0.2608695652173913,1,3,40.7842,-73.9484
2014-05-01 06:57:00,B02512,0.3928396871945239,0.283309242411363,0.2608695652173913,1,3,40.7367,-73.9857
2014-05-01 06:59:00,B02512,0.3593597262952102,0.2748915908511193,0.2608695652173913,1,3,40.7093,-74.0055
2014-05-01 07:00:00,B02512,0.4495356793743852,0.2838194031119805,0.3043478260869565,1,3,40.7831,-73.9845
2014-05-01 07:01:00,B02512,0.3561827956989205,0.270342657937249,0.3043478260869565,1,3,40.7067,-74.0162
2014-05-01 07:01:00,B02512,0.4798387096774164,0.2961057733185939,0.3043478260869565,1,3,40.8079,-73.9556
2014-05-01 07:03:00,B02512,0.3212365591397841,0.2781226086217145,0.3043478260869565,1,3,40.6781,-73.9979
2014-05-01 07:03:00,B02512,0.3114613880742851,0.2844145905960396,0.3043478260869565,1,3,40.6701,-73.9831
2014-05-01 07:03:00,B02512,0.4349951124144695,0.298486523254823,0.3043478260869565,1,3,40.7712,-73.95
2014-05-01 07:03:00,B02512,0.3372434017595296,0.2814811665674703,0.3043478260869565,1,3,40.6912,-73.99
2014-05-01 07:04:00,B02512,0.3687683284457463,0.2632004081285579,0.3043478260869565,1,3,40.717,-74.033
